user_id,avg_memory,wall_clock,system_time,blanks,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
ejls,0,0.00,0.00,1,-,C++,12,0,0,0,0,0,0,0,0,9912,2512,0.00
ekzhang,0,0.00,0.00,3,-,C++,23,0,0,0,0,0,0,0,0,11808,2512,0.00
elazarev,0,0.00,0.00,1,-,C++,28,0,0,0,0,0,2,0,0,10104,2616,0.00
eldering,0,0.00,0.00,20,-,C++,76,0,0,0,0,0,1,0,0,31408,2560,0.00
elfness,0,0.00,0.00,0,-,C++,29,0,0,0,0,0,3,0,0,8832,2388,0.00
eliotball,0,0.00,0.00,2,2.7,Python,14,0,0,0,0,0,3,0,0,-,6564,0.00
elisabet,0,0.07,0.02,12,-,Java,62,0,0,0,0,1,3,64,0,2524,21280,0.04
elizabet,0,0.00,0.00,3,-,C++,21,0,0,0,0,0,0,0,0,10512,2508,0.00
emfzl,0,0.00,0.00,3,-,C,15,0,0,0,0,127,0,0,0,7064,1372,0.00
eminayar,0,0.00,0.00,6,-,C++,21,0,0,0,0,0,0,0,0,8384,2524,0.00
eminga,0,0.08,0.00,3,-,Java,19,0,0,0,0,0,0,64,0,994,24400,0.06
emmmile,0,0.00,0.00,4,-,C++,31,0,0,0,0,134,1,0,0,10352,2500,0.00
emotionless,0,0.00,0.00,30,-,C++,74,0,0,0,0,136,14,0,0,11400,2344,0.00
emyeskay,0,0.05,0.00,24,-,Java,34,0,0,0,0,1,13,64,0,1362,21692,0.05
encoded,0,0.06,0.00,4,-,Java,38,0,0,0,0,0,4,64,0,1513,21628,0.04
endrjuskr,0,0.00,0.00,2,-,C++,16,0,0,0,0,0,0,0,0,8128,2744,0.00
enesoncu2,0,0.01,0.00,5,-,C++,28,0,0,0,0,0,0,1328,0,9904,2532,0.00
entri,0,0.00,0.00,13,-,C++,75,0,0,0,0,0,1,0,0,10328,2480,0.00
eomole,-,-,-,6,-,Java,34,-,1,-,-,-1,3,-,-,-,-,-
eporter,0,0.05,0.02,5,-,Java,31,0,1,0,0,1,1,64,0,1305,21588,0.03
erickitten,0,0.00,0.00,11,-,C++,27,0,0,0,0,0,1,0,0,9960,2464,0.00
eugenelim,0,0.00,0.00,4,-,C++,17,0,0,0,0,0,0,0,0,9408,2600,0.00
everiq,0,0.00,0.00,1,-,C++,17,0,0,0,0,0,0,0,0,9368,2632,0.00
evima,0,0.00,0.00,15,-,C++,60,0,0,0,0,0,1,0,0,12256,2680,0.00
expl0si0nn,0,0.00,0.00,6,-,C++,59,0,0,0,0,0,0,0,0,9032,2752,0.00
fLOyd,0,0.18,0.00,7,-,C++,68,0,0,0,0,0,5,0,0,24344,2752,0.18
fabrizyo,0,0.00,0.00,6,3.5,Python,8,0,0,0,0,2,0,0,0,-,7160,0.00
fafaFFT,0,0.00,0.00,17,-,C++,83,0,0,0,0,0,5,0,0,54696,2428,0.00
fahimzubayer18,0,0.03,0.02,15,-,C++,65,0,0,0,0,0,7,1328,0,16680,2636,0.00
failturtle,0,0.00,0.00,7,-,C++,53,0,0,0,0,0,0,8,0,10912,2712,0.00
fanKarpaty,0,0.07,0.00,8,-,Java,25,0,0,0,0,0,1,72,0,1289,24824,0.06
fanpu,0,0.00,0.00,2,-,C++,18,0,0,0,0,0,5,0,0,11832,2556,0.00
fauzdar65,0,0.00,0.00,5,-,C++,24,0,0,0,0,0,1,0,0,9472,2636,0.00
feaisil,-,-,-,10,-,C++,86,-,0,-,-,0,2,-,-,11560,-,-
feresc,0,0.00,0.00,3,2.7,Python,11,8,0,0,0,0,1,0,0,-,6540,0.00
fffbb,0,0.00,0.00,4,3.5,Python,24,0,1,0,0,2,0,0,0,-,7220,0.00
fightermalik,0,0.05,0.00,14,-,Java,52,0,0,0,0,0,1,64,0,1570,21604,0.04
fijk,0,0.00,0.00,1,-,C++,23,0,0,0,0,0,2,0,0,8176,2632,0.00
fikr,0,0.07,0.00,6,-,Java,34,0,0,0,0,0,3,64,0,1796,21676,0.05
findneel,0,0.00,0.00,13,-,C++,30,0,0,0,0,0,0,0,0,10080,2580,0.00
firemansam,0,0.00,0.00,0,-,C++,21,0,0,0,0,0,6,0,0,10984,2636,0.00
firmsnail,0,0.00,0.00,0,-,C++,38,0,0,0,0,0,0,0,0,8992,2516,0.00
fishtoby,-,-,-,0,-,C++,34,-,0,-,-,-15,0,-,-,10104,-,-
fjardon,-,-,-,2,-,C++,0,-,1,-,-,-1,28,-,-,-,-,-
fkrglngl,0,0.08,0.01,4,-,Java,24,0,0,0,0,0,3,64,0,979,24728,0.07
flamme,0,0.00,0.00,3,-,C++,26,0,0,0,0,0,0,0,0,10000,2616,0.00
flanaras,0,0.05,0.01,23,-,Java,40,0,0,0,0,1,10,64,0,2284,21248,0.03
flare,0,0.00,0.00,0,2.7,Python,13,8,0,0,0,0,1,0,0,-,6512,0.00
fleimgruber,0,0.00,0.00,7,-,C++,32,0,0,0,0,0,0,0,0,7408,2316,0.00
flexwang,0,0.00,0.00,2,-,C++,24,0,0,0,0,0,0,0,0,11048,2716,0.00
floreina,0,0.06,0.03,2,-,C++,20,0,0,0,0,0,0,1328,0,10328,2480,0.02
floriangagnadre,0,0.00,0.00,7,2.7,Python,37,8,0,0,0,0,5,0,0,-,6404,0.00
fluffs,0,0.00,0.00,14,2.7,Python,36,0,0,0,0,2,11,0,0,-,6196,0.00
fondflyer,0,0.00,0.00,5,-,C++,23,0,0,0,0,0,0,0,0,10960,2472,0.00
fong,0,0.11,0.01,4,-,Java,23,0,0,0,0,0,0,64,0,1114,24412,0.09
foobarbaz1,0,0.01,0.00,11,2.7,Python,32,8,0,0,0,0,0,0,0,-,7560,0.00
foolifish07,0,0.00,0.00,5,-,C++,15,0,0,0,0,0,0,0,0,8192,2700,0.00
fqbright,0,0.00,0.00,19,-,C++,38,0,0,0,0,0,7,0,0,13144,2532,0.00
fra,0,0.03,0.00,16,2.7,Python,62,8,0,0,0,0,17,0,0,-,20236,0.03
fralama,-,-,-,2,-,Java,1,-,0,-,-,-1,27,-,-,546,-,-
franekbbb,0,0.00,0.00,1,-,C++,13,0,0,0,0,0,0,0,0,9352,2700,0.00
franio,0,0.05,0.02,17,-,Java,37,0,0,0,0,1,0,64,0,1941,21268,0.04
freevoid,0,0.00,0.00,4,2.7,Python,11,0,0,0,0,0,0,0,0,-,6516,0.00
frigidrain,0,0.06,0.00,18,-,Java,60,0,0,0,0,0,5,64,0,925,21764,0.05
frp,0,0.00,0.00,5,-,C++,17,0,0,0,0,0,9,0,0,9952,2616,0.00
fsh0524,0,0.00,0.00,0,-,C++,13,0,0,0,0,0,5,0,0,7208,2372,0.00
fta2012,0,0.05,0.00,3,2.7,Python,27,0,0,0,0,0,0,0,0,-,6648,0.05
ftfish,0,0.00,0.00,10,-,C++,44,0,0,0,0,0,3,0,0,9392,2716,0.00
fudq,0,0.00,0.00,5,-,C++,75,0,0,0,0,0,9,0,0,9144,2608,0.00
fugusuki,0,0.02,0.00,2,-,C#,16,0,0,0,0,0,0,0,0,5120,11088,0.02
fuhuoyeyou,0,0.00,0.00,12,-,C++,31,0,0,0,0,136,9,0,0,8920,2348,0.00
fujiaozhu,0,0.04,0.02,2,-,C++,23,0,0,0,0,0,0,1328,0,11240,2384,0.01
fullofwater,0,0.00,0.00,9,-,C++,47,0,0,0,0,0,0,0,0,8240,2588,0.00
fushar,0,0.00,0.00,11,-,C++,34,0,0,0,0,0,0,0,0,9928,2588,0.00
gaarahassan,0,0.00,0.00,4,-,C++,21,0,0,0,0,0,0,0,0,11208,2452,0.00
gahou,0,0.07,0.01,5,-,Java,28,0,0,0,0,0,0,64,0,1542,23988,0.05
gamelife,0,0.05,0.00,27,-,Java,66,0,0,0,0,1,3,64,0,2005,21432,0.05
gaooosss,0,0.00,0.00,13,-,C,28,0,0,0,0,127,2,0,0,7528,1372,0.00
gaoxiang36999,0,0.00,0.00,0,-,C++,28,0,0,0,0,0,0,0,0,8728,2384,0.00
gaoyb7,0,0.00,0.00,0,-,C++,16,0,0,0,0,0,0,0,0,9336,2744,0.00
gaurav708,0,0.00,0.00,8,-,C++,32,0,0,0,0,0,0,0,0,9680,2628,0.00
gauravanand25,0,0.03,0.02,0,-,C++,18,0,0,0,0,0,0,1456,0,11208,2584,0.00
gauravdewan007,0,0.00,0.00,1,-,C++,16,0,0,0,0,0,0,0,0,9912,2572,0.00
gavinksong,0,0.05,0.00,7,-,Java,25,0,0,0,0,1,0,64,0,1316,21176,0.04
gb177,0,2.19,0.00,25,2.7,Python,103,8,0,0,0,0,6,0,0,-,9272,2.19
gbleaney,0,0.04,0.00,13,-,C#,43,8,1,0,0,0,1,8,0,4096,10364,0.03
gbuenoandrade,0,0.00,0.00,6,-,C++,32,0,0,0,0,0,0,0,0,11064,2480,0.00
geass,0,0.00,0.00,6,-,C++,21,0,0,0,0,0,6,0,0,8216,2688,0.00
genkai,0,0.00,0.00,12,-,C++,62,0,0,0,0,0,2,0,0,10448,2456,0.00
gepard211,0,0.00,0.00,6,-,C++,50,0,0,0,0,0,2,0,0,10048,2484,0.00
gest,0,0.04,0.01,39,-,Java,138,0,0,0,0,1,7,64,0,4450,21332,0.02
gg1994,0,0.00,0.00,4,-,C++,35,0,0,0,0,0,1,0,0,11024,2532,0.00
ghazouani,0,0.00,0.00,3,-,C++,20,0,0,0,0,0,0,0,0,11208,2448,0.00
ghotion,0,0.09,0.01,3,-,Java,20,0,0,0,0,0,0,72,0,1111,24604,0.06
gingva,0,0.00,0.00,12,2.7,Python,28,0,0,0,0,2,2,0,0,-,6064,0.00
giorgio,0,0.00,0.00,2,-,C++,26,0,0,0,0,0,0,0,0,9952,2612,0.00
gky,0,0.00,0.00,3,-,C++,17,0,0,0,0,0,0,0,0,7352,2448,0.00
glapul,0,0.00,0.00,4,-,C++,24,0,0,0,0,0,0,0,0,9600,2632,0.00
gleiz,0,0.00,0.00,8,-,C++,44,0,0,0,0,0,0,0,0,10136,2616,0.00
globalpointer,0,0.00,0.00,2,-,C++,12,0,0,0,0,0,0,0,0,9336,2628,0.00
gmdsam,0,0.00,0.00,1,-,C++,29,0,0,0,0,136,0,0,0,11208,2404,0.00
gnam,0,0.00,0.00,14,2.7,Python,16,0,0,0,0,2,0,0,0,-,6188,0.00
gnaw,0,0.00,0.00,3,-,C++,14,0,0,0,0,0,0,0,0,7632,2120,0.00
goabc123ab,0,0.62,0.00,1,-,C++,46,0,0,0,0,0,0,137192,0,11040,2488,0.61
godeffroy,0,0.00,0.00,5,2.7,Python,9,8,0,0,0,0,1,0,0,-,6520,0.00
godspeed990,0,0.11,0.00,6,-,Java,24,0,0,0,0,0,4,64,0,1203,23844,0.09
gogakujin,0,0.01,0.00,8,2.7,Python,15,8,0,0,0,0,1,0,0,-,8644,0.00
goldfinch,-,-,-,2,-,C#,0,-,0,-,-,1,18,-,-,4608,-,-
gongy,0,0.00,0.00,2,-,C++,16,0,0,0,0,0,5,0,0,9904,2528,0.00
gotoloop,0,0.00,0.00,2,-,C++,15,0,0,0,0,0,0,0,0,9912,2388,0.00
gra3,0,4.46,3.12,1,-,C++,23,0,0,0,0,0,0,186384,0,11232,2380,1.34
grafdan,0,0.00,0.00,4,-,C++,35,0,0,0,0,0,1,0,0,10256,2488,0.00
grandvic,0,0.00,0.00,5,-,C++,30,0,0,0,0,0,1,0,0,10032,2560,0.00
graszka22,0,0.00,0.00,7,-,C++,94,0,0,0,0,0,0,0,0,11072,2600,0.00
graygrass,0,0.00,0.00,5,2.7,Python,62,8,0,0,0,0,1,0,0,-,6520,0.00
grayhathacker,0,0.00,0.00,5,-,C++,28,0,0,0,0,136,4,0,0,11264,2316,0.00
gregorinio,0,0.00,0.00,2,-,C++,61,0,0,0,0,0,0,0,0,9944,2636,0.00
grikukan,0,0.00,0.00,0,-,C++,42,0,0,0,0,136,0,0,0,10128,2396,0.00
grokbrokkoli,0,0.00,0.00,1,-,C++,17,0,0,0,0,0,0,0,0,9912,2328,0.00
grzywacz,0,0.00,0.00,5,2.7,Python,21,0,0,0,0,0,1,0,0,-,6404,0.00
guliashvili,-,-,-,43,-,C++,101,-,0,-,-,-15,41,-,-,41384,-,-
gultai4ukr,0,0.00,0.00,2,-,C++,30,0,0,0,0,0,0,0,0,11024,2588,0.00
gustokashin,0,0.00,0.00,1,3.5,Python,10,0,1,0,0,2,0,0,0,-,7200,0.00
gvaibhav21,0,0.00,0.00,1,-,C++,47,0,0,0,0,0,0,1328,0,8768,2592,0.00
gyahun,0,0.00,0.00,6,2.7,Python,18,0,0,0,0,2,0,0,0,-,6076,0.00
gym,0,0.00,0.00,4,-,C++,29,0,0,0,0,0,0,0,0,10096,2516,0.00
h00diny,0,0.00,0.00,5,-,C++,14,0,0,0,0,0,0,0,0,11080,2376,0.00
hadrori,0,0.00,0.00,21,-,C++,142,0,0,0,0,0,17,0,0,17688,2608,0.00
haku,0,0.00,0.00,8,-,C++,52,0,0,0,0,0,2,0,0,10000,2456,0.00
hammerhead,0,0.00,0.00,3,-,C++,18,0,0,0,0,0,0,0,0,9912,2588,0.00
hanhan0912,0,0.00,0.00,7,-,C++,46,0,0,0,0,0,2,0,0,13864,2704,0.00
haolexiao,0,0.00,0.00,0,-,C++,19,0,0,0,0,0,0,0,0,10648,2472,0.00
haonanzju,0,0.59,0.04,4,-,C++,30,0,0,0,0,0,0,137184,0,10760,2500,0.53
haowu,0,0.00,0.00,1,2.7,Python,12,0,0,0,0,2,0,0,0,-,6164,0.00
harbinger,0,0.01,0.00,10,-,C++,52,0,0,0,0,0,3,0,0,11240,2644,0.00
harshil7924,0,0.00,0.00,1,-,C++,36,0,0,0,0,0,0,1328,0,11040,2540,0.00
hasib,0,0.00,0.00,41,-,C++,99,0,0,0,0,0,11,0,0,9672,2680,0.00
hassan88,0,0.04,0.00,1,-,Java,20,0,0,0,0,1,0,64,0,1489,21416,0.04
hatae,0,0.00,0.00,1,-,C++,20,0,0,0,0,0,0,0,0,7224,2260,0.00
haxxpop,0,0.00,0.00,1,-,C++,15,0,0,0,0,0,0,0,0,7232,2344,0.00
hayassy,0,0.00,0.00,2,-,C++,20,0,0,0,0,0,1,0,0,9984,2588,0.00
hayborl,0,0.00,0.00,12,-,C++,36,0,0,0,0,136,0,0,0,10104,2396,0.00
hdarjus,-,-,-,2,-,C#,33,-,0,-,-,1,1,-,-,3584,-,-
healther,-,-,-,13,2.7,Python,38,-,0,-,-,1,5,-,-,-,-,-
heidaertu,0,0.00,0.00,14,-,C++,22,0,0,0,0,136,7,0,0,10128,2232,0.00
helena,0,0.00,0.00,2,3.5,Python,7,0,0,0,0,2,0,0,0,-,7224,0.00
henko,0,0.00,0.00,12,-,C++,63,0,0,0,0,0,1,1328,0,10176,2676,0.00
hereicomewf,-,-,-,21,-,C++,77,-,1,-,-,-1,3,-,-,-,-,-
hero777,0,0.00,0.00,8,-,C++,36,0,0,0,0,0,1,0,0,11112,2484,0.00
heyihong,0,0.00,0.00,2,-,C++,15,0,0,0,0,0,0,0,0,8352,2492,0.00
hhhhhhhhhhhhhhhhhhhhhh,0,0.00,0.00,3,-,C++,67,0,0,0,0,0,3,0,0,9944,2596,0.00
hicdj,0,0.06,0.02,21,-,Java,51,0,0,0,0,0,1,64,0,1885,21456,0.04
hikaru,0,0.00,0.00,4,-,C++,24,0,0,0,0,0,0,0,0,9912,2616,0.00
himalayancoder,0,0.00,0.00,4,-,C++,26,0,0,0,0,0,1,1328,0,9776,2592,0.00
himanshujaju,0,0.00,0.00,9,-,C++,43,0,0,0,0,0,0,0,0,12168,2380,0.00
hjmkt,0,0.00,0.00,14,-,C++,43,0,0,0,0,0,0,0,0,11776,2388,0.00
hjx1212,0,0.04,0.04,1,-,C++,13,0,0,0,0,0,0,0,0,9720,2596,0.00
hmichael,0,0.00,0.00,2,-,C++,22,0,0,0,0,0,0,0,0,10024,2524,0.00
homelesser,0,0.00,0.00,3,-,C++,25,0,0,0,0,0,0,0,0,8800,2624,0.00
homuler,0,0.00,0.00,3,-,C++,23,0,0,0,0,0,0,0,0,9960,2624,0.00
honeybadger,0,0.00,0.00,27,2.7,Python,52,0,0,0,0,2,8,0,0,-,6128,0.00
hongjun7,0,0.00,0.00,0,-,C++,11,0,0,0,0,0,0,0,0,7672,2060,0.00
hongxin,0,0.03,0.02,5,-,C++,44,0,0,0,0,0,1,1328,0,10104,2488,0.00
hooman,0,0.00,0.00,3,-,C++,35,0,1,0,0,127,3,0,0,-,1384,0.00
hotpepsi,0,0.00,0.00,5,-,C++,28,0,0,0,0,0,2,0,0,11552,2476,0.00
houxiang,-,-,-,14,-,C++,45,-,1,-,-,-1,0,-,-,-,-,-
howard41436,0,0.00,0.00,0,-,C++,19,0,0,0,0,139,0,0,0,10064,2392,0.00
hpp3,0,0.00,0.00,7,-,C++,50,0,0,0,0,0,1,0,0,10168,2488,0.00
hrishikesh123,-,-,-,1,-,C,53,-,1,-,-,-1,2,-,-,-,-,-
hs484,0,0.05,0.01,14,-,Java,114,0,0,0,0,1,2,64,0,3690,21552,0.04
hsinfu,0,0.00,0.00,3,-,C++,20,0,0,0,0,0,0,0,0,9992,2468,0.00
hta,-,-,-,0,-,C++,63,-,0,-,-,-15,0,-,-,9888,-,-
huangxi,0,0.00,0.00,15,-,C++,62,0,0,0,0,134,0,0,0,12120,2752,0.00
huicpc9999,0,0.00,0.00,0,-,C++,22,0,0,0,0,0,1,0,0,8688,2672,0.00
hujiafeng,0,0.00,0.00,7,-,C++,26,0,0,0,0,0,0,1328,0,8552,2696,0.00
hukuhukuwarai,0,0.00,0.00,8,-,C++,46,0,0,0,0,0,13,0,0,8232,2604,0.00
huzy90,0,0.00,0.00,4,-,C++,18,0,0,0,0,0,0,0,0,7208,2424,0.00
hz2003,0,0.06,0.01,5,-,Java,43,0,0,0,0,1,1,64,0,1595,21268,0.04
iMysak,0,0.06,0.00,15,-,Java,44,0,0,0,0,0,1,72,0,1969,21440,0.05
iSuneast,0,0.06,0.00,18,-,Java,63,0,0,0,0,1,3,64,0,2154,21332,0.04
ia0,0,0.00,0.00,2,std=c11,C,18,0,0,0,0,127,0,0,0,7552,1272,0.00
iakudryashov,0,0.01,0.00,21,-,C++,108,0,0,0,0,0,0,0,0,12568,2608,0.00
iancu,0,0.03,0.00,12,-,C#,34,0,0,0,0,0,3,8,0,4096,11136,0.02
ianopolous,-,-,-,4,-,Java,29,-,1,-,-,-1,2,-,-,-,-,-
ibra,0,0.00,0.00,58,-,C++,359,0,0,0,0,0,1,0,0,9112,2560,0.00
icc,0,0.00,0.00,2,2.7,Python,8,8,0,0,0,0,1,0,0,-,6768,0.00
icecode,0,0.00,0.00,2,-,C++,18,0,0,0,0,0,0,0,0,8232,2580,0.00
ideale,0,0.08,0.00,13,-,Java,19,0,0,0,0,1,4,64,0,982,21424,0.05
ifhuang,0,0.06,0.00,11,-,Java,67,0,0,0,0,1,0,64,0,2388,21360,0.04
ifuding,0,0.00,0.00,9,-,C++,99,0,0,0,0,0,0,0,0,11344,2684,0.00
igerasim,-,-,-,9,-,C++,78,-,1,-,-,-1,2,-,-,-,-,-
ikicha,-,-,-,8,-,Java,83,-,1,-,-,-1,0,-,-,-,-,-
ilenok,0,0.00,0.00,7,2.7,Python,19,0,0,0,0,2,0,0,0,-,6148,0.00
ilovekonoka,0,0.00,0.00,5,-,C++,30,0,0,0,0,0,0,0,0,11152,2576,0.00
ilyasToumlilt,0,0.00,0.00,20,-,C,60,0,0,0,0,127,6,0,0,8480,1440,0.00
int13h,0,0.05,0.00,50,-,Java,50,0,0,0,0,0,6,64,0,1910,21528,0.04
inuhir0shi,0,0.00,0.00,4,-,C++,40,0,0,0,0,0,1,0,0,11616,2488,0.00
ipoqi,0,0.05,0.00,20,-,Java,62,0,0,0,0,1,2,64,0,1975,21344,0.04
iriszero,0,0.00,0.00,8,-,C++,20,0,0,0,0,0,0,1328,0,7744,2384,0.00
ironzeb,0,0.00,0.00,5,2.7,Python,10,8,0,0,0,0,2,0,0,-,6652,0.00
isea,0,0.00,0.00,11,-,C++,36,0,0,0,0,0,6,8,0,10944,2596,0.00
ishan14050,0,0.00,0.00,2,-,C,17,0,0,0,0,127,1,0,0,7080,1384,0.00
ishwar,0,0.07,0.00,12,-,Java,59,0,0,0,0,1,3,64,0,2633,21284,0.05
ivannkf,0,0.00,0.00,1,-,C++,17,0,0,0,0,0,0,0,0,9960,2716,0.00
iwi,0,0.00,0.00,65,-,C++,178,0,0,0,0,0,5,0,0,14040,2592,0.00
izubr,0,0.00,0.00,2,2.7,Python,15,8,0,0,0,0,0,0,0,-,6580,0.00
jDomantas,-,-,-,7,-,C#,34,-,0,-,-,1,0,-,-,4096,-,-
jLang,0,0.05,0.00,20,-,Java,62,0,1,0,0,1,0,64,0,2435,21756,0.04
jacnarj1,0,0.09,0.01,3,-,Java,46,0,0,0,0,0,2,72,0,1460,29640,0.07
jaedong,0,0.00,0.00,1,-,C++,21,0,0,0,0,0,0,0,0,8184,2580,0.00
jainsuyogj,0,4.48,3.31,0,-,C++,36,0,0,0,0,0,18,210976,0,10120,2548,1.15
jakab922,0,0.00,0.00,18,2.7,Python,13,0,0,0,0,0,11,0,0,-,6556,0.00
jakobjjk,-,-,-,7,System.Numerics,C#,93,-,0,-,-,1,0,-,-,5120,-,-
jamesjaya,0,0.00,0.00,2,-,C++,15,0,0,0,0,0,0,0,0,9752,2480,0.00
jammedmax,0,0.00,0.00,4,-,C++,25,0,0,0,0,0,0,0,0,10056,2468,0.00
jan25,0,0.00,0.00,2,-,C++,19,0,0,0,0,0,0,0,0,11152,2460,0.00
janq,0,0.00,0.00,6,-,C++,49,0,0,0,0,0,5,0,0,8840,2700,0.00
jasbir,0,0.00,0.00,2,-,C++,27,0,0,0,0,0,0,0,0,7296,2424,0.00
jasmes,0,0.00,0.00,13,-,C++,26,0,0,0,0,0,0,0,0,11168,2472,0.00
jaspreet333,0,0.00,0.00,4,-,C,21,0,0,0,0,127,0,0,0,7464,1380,0.00
jaysukr,0,0.00,0.00,7,-,C++,28,0,1,0,0,127,0,0,0,-,1424,0.00
jbaramidze,0,0.00,0.00,10,-,C++,19,0,0,0,0,0,0,0,0,8256,2536,0.00
jcb,0,0.00,0.00,8,2.7,Python,21,8,0,0,0,0,6,0,0,-,6580,0.00
jdc1515,0,0.00,0.00,10,2.7,Python,27,0,0,0,0,2,0,0,0,-,6100,0.00
jdmetz,0,0.00,0.00,14,-,C++,90,0,0,0,0,0,0,0,0,39368,2360,0.00
jedib,0,0.00,0.00,14,-,C++,37,0,0,0,0,0,5,8,0,11584,2488,0.00
jeffreyxiao,0,0.05,0.00,13,-,Java,42,0,0,0,0,1,2,64,0,2026,21260,0.04
jehad131,0,0.00,0.00,15,-,C++,70,0,0,0,0,0,2,0,0,10200,2528,0.00
jenkins,0,0.05,0.00,10,-,Java,46,0,0,0,0,1,2,64,0,1635,21320,0.04
jeno5980515,0,0.00,0.00,4,-,C++,22,0,0,0,0,0,0,0,0,10248,2480,0.00
jerdno,0,0.05,0.00,2,-,Java,56,0,0,0,0,0,0,72,0,2042,25444,0.04
jermenkoo,0,0.00,0.00,2,3.5,Python,5,0,0,0,0,2,1,0,0,-,7236,0.00
jessoclarence,0,0.12,0.00,2,2.7,Python,33,192,0,0,0,0,31,0,0,-,11780,0.01
jetoyrico,0,0.00,0.00,5,-,C++,112,0,0,0,0,134,0,0,0,12432,2476,0.00
jfaw,0,0.00,0.00,16,2.7,Python,41,0,0,0,0,0,16,0,0,-,6636,0.00
jfguo,0,0.01,0.00,7,2.7,Python,27,8,0,0,0,0,0,0,0,-,9264,0.01
jfrohnhofen,0,0.00,0.00,4,2.7,Python,10,8,0,0,0,0,1,0,0,-,6504,0.00
jgsiqueira,0,0.00,0.00,7,-,C++,16,0,0,0,0,0,2,0,0,9328,2520,0.00
jguillen,0,0.02,0.01,1,-,C++,13,0,0,0,0,0,0,0,0,9912,2616,0.00
jhu,0,0.00,0.00,5,-,C++,29,0,0,0,0,136,7,0,0,11488,2352,0.00
jiangxiong66,0,0.08,0.02,2,-,C++,17,0,0,0,0,0,0,1328,0,10048,2612,0.01
jibu11,0,0.00,0.00,3,-,C++,26,0,0,0,0,0,0,0,0,9328,2272,0.00
jimmycarr,-,-,-,9,-,Java,26,-,1,-,-,-1,0,-,-,-,-,-
jinhwanlazy,0,0.00,0.00,2,3.5,Python,12,0,0,0,0,2,0,0,0,-,7280,0.00
jlrz,-,-,-,28,-,C++,78,-,1,-,-,-1,5,-,-,-,-,-
jmkim1503,0,0.00,0.00,7,-,C++,22,0,1,0,0,127,1,0,0,-,1376,0.00
jmkjo,0,0.00,0.00,3,-,C++,20,0,0,0,0,0,0,0,0,11208,2364,0.00
joegunrok,0,0.00,0.00,15,2.7,Python,43,8,0,0,0,0,1,0,0,-,6696,0.00
johannesk,0,0.00,0.00,4,-,C++,18,0,0,0,0,0,5,0,0,9936,2588,0.00
johnasselta,0,0.00,0.00,10,-,C++,64,0,0,0,0,0,4,0,0,8064,2256,0.00
johnnyhibiki,0,0.07,0.01,10,-,Java,27,0,0,0,0,0,16,64,0,1246,24364,0.05
jonasp,-,-,-,5,-,C#,29,-,1,-,-,-1,0,-,-,-,-,-
josephConrad,0,0.00,0.00,1,2.7,Python,7,0,0,0,0,0,0,0,0,-,6508,0.00
jpanetta,0,0.03,0.00,3,2.7,Python,10,8,0,0,0,0,0,0,0,-,19504,0.02
jpautom,0,0.13,0.00,8,-,Java,29,0,0,0,0,0,0,64,0,1553,24620,0.11
jptd,0,0.07,0.01,9,-,Java,19,0,0,0,0,0,2,64,0,978,24472,0.06
jruby,0,0.00,0.00,2,-,C++,33,0,0,0,0,0,0,0,0,9912,2456,0.00
jthread,0,0.08,0.00,8,-,C#,73,0,0,0,0,0,0,0,0,4608,18096,0.07
juho,0,0.01,0.00,11,-,C++,40,0,0,0,0,0,1,0,0,7640,2368,0.00
juliuswwj,0,0.00,0.00,5,-,C++,37,0,0,0,0,0,0,0,0,8376,2672,0.00
julsa,0,0.05,0.00,12,-,Java,58,0,1,0,0,1,0,64,0,1475,21620,0.04
junior94,0,0.05,0.00,22,-,Java,109,0,0,0,0,1,5,64,0,1614,21792,0.04
jureslak,0,0.00,0.00,3,3.5,Python,7,0,0,0,0,2,0,0,0,-,7228,0.00
justPassingBy,0,0.08,0.01,12,-,Java,32,0,0,0,0,0,1,72,0,1649,29064,0.06
jwang14,0,0.09,0.01,6,-,Java,36,0,0,0,0,1,1,64,0,1120,21704,0.08
jyotesh,0,0.00,0.00,1,-,C,14,0,0,0,0,127,0,0,0,7432,1396,0.00
k3shav,0,0.00,0.00,9,-,C++,28,0,0,0,0,0,0,0,0,11264,2528,0.00
kabell,0,0.00,0.00,11,-,C++,46,0,0,0,0,0,8,0,0,10040,2492,0.00
kaiy,-,-,-,18,-,Java,67,-,0,-,-,-15,7,-,-,1829,-,-
kaleem0002,0,0.00,0.00,2,-,C++,39,0,0,0,0,0,0,0,0,11296,2476,0.00
kalpjain,0,0.00,0.00,0,-,C++,39,0,0,0,0,0,0,0,0,11120,2472,0.00
kamelzcs,0,0.00,0.00,6,-,C++,27,0,0,0,0,136,10,0,0,11176,2360,0.00
kangbb,0,0.00,0.00,9,-,C++,51,0,0,0,0,0,4,0,0,9104,2672,0.00
kansuke,0,0.08,0.00,10,-,Java,22,0,0,0,0,0,3,64,0,1290,24588,0.07
karakayasemi,0,0.00,0.00,2,-,C++,28,0,0,0,0,0,0,0,0,10160,2464,0.00
karan173,0,0.05,0.00,17,-,Java,156,0,0,0,0,1,5,64,0,1626,21452,0.04
karia21,0,0.00,0.00,11,-,C++,31,0,0,0,0,0,0,0,0,11696,2460,0.00
